time_seconds,base_probes_per_sec,adaptive_probes_per_sec,kl_probes_per_sec,base_cpu_time_per_sec,adaptive_cpu_time_per_sec,kl_cpu_time_per_sec,base_cum_probes,adaptive_cum_probes,kl_cum_probes,base_cum_cpu,adaptive_cum_cpu,kl_cum_cpu,base_kl_vs_gt,adaptive_kl_vs_gt,kl_kl_vs_gt
37,50,10,10,0.00016499999999997073,7.799999999980045e-05,8.400000000019503e-05,1900,1057,897,0.005177999999999461,0.008581999999999201,0.0036209999999998743,0.5177826248325763,0.05535625240081854,0.4740096336183619
38,50,10,10,0.0002260000000000595,0.00011000000000027654,8.60000000000305e-05,1950,1067,907,0.00540399999999952,0.008691999999999478,0.003706999999999905,0.4993002945576095,0.05535625240081854,0.4679926902642694
39,50,10,10,0.00019999999999997797,0.00010899999999969268,8.799999999986596e-05,2000,1077,917,0.005603999999999498,0.00880099999999917,0.0037949999999997708,0.48603283304502143,0.05535625240081854,0.46161563763578994
40,50,10,10,0.00020100000000011775,0.00010600000000016152,0.00011000000000027654,2050,1087,927,0.005804999999999616,0.008906999999999332,0.0039050000000000473,0.47063856398533443,0.05535625240081854,0.45487099173479895
41,50,10,10,0.00019499999999972317,0.00010600000000016152,0.00010000000000021103,2100,1097,937,0.005999999999999339,0.009012999999999494,0.004005000000000258,0.45747998993338235,0.05535625240081854,0.44812087089667463
42,50,23,10,0.00021799999999982944,0.00014700000000011926,9.000000000014552e-05,2150,1120,947,0.006217999999999169,0.009159999999999613,0.004095000000000404,0.4443099133539813,0.04746936951156444,0.4415573991238828
43,50,36,23,0.00021599999999999397,0.00017500000000003624,0.00011500000000008725,2200,1156,970,0.006433999999999163,0.00933499999999965,0.004210000000000491,0.430589810667378,0.036075682612068505,0.4269110006892285
44,50,50,36,0.00020200000000025753,0.00018599999999979744,0.00013199999999979894,2250,1206,1006,0.00663599999999942,0.009520999999999447,0.00434200000000029,0.42820269483548956,0.04082273396360436,0.42081940487939373
45,50,50,50,0.00019199999999974793,0.00018500000000010175,0.000140000000000029,2300,1256,1056,0.006827999999999168,0.009705999999999548,0.004482000000000319,0.4357572279671573,0.06366063940061317,0.4431836033125567
46,50,50,50,0.00019199999999974793,0.0001939999999995834,0.00016299999999969117,2350,1306,1106,0.007019999999998916,0.009899999999999132,0.00464500000000001,0.447602789441906,0.10299419264041865,0.4628382497915915
47,50,36,36,0.00022199999999994446,0.00016800000000039006,0.00017000000000022553,2400,1342,1142,0.0072419999999988605,0.010067999999999522,0.004815000000000236,0.4368536825642293,0.10299419264041865,0.44153838061208295
48,50,23,23,0.00022300000000008424,0.00013700000000005375,0.00012699999999998823,2450,1365,1165,0.007464999999998945,0.010204999999999576,0.004942000000000224,0.4256331509779555,0.10299419264041865,0.4297010996857056
49,50,10,10,0.0002300000000001745,0.00011500000000008725,0.00010099999999990672,2500,1375,1175,0.007694999999999119,0.010319999999999663,0.005043000000000131,0.4151135758350173,0.10299419264041865,0.42464505598472024
